Time Step,SOC (%),Battery Temp (°C),Grid Power (kW)
135,78.56607323977187,-18.120545099400083,0.0
136,78.56607323977187,-18.120545099400083,1.39463
137,78.56607323977187,-18.120545099400083,0.75925
138,78.56607323977187,-18.120545099400083,0.39
139,78.56607323977187,-18.120545099400083,1.38
140,78.56607323977187,-18.120545099400083,2.76
141,78.56607323977187,-18.120545099400083,1.25
142,78.56607323977187,-18.120545099400083,0.5
143,78.56607323977187,-18.120545099400083,2.53
144,78.56607323977187,-18.120545099400083,1.8
145,78.56607323977187,-18.120545099400083,0.56
146,78.56607323977187,-18.120545099400083,0.24
147,78.56607323977187,-18.120545099400083,0.22
148,78.56607323977187,-18.120545099400083,0.13420200000000002
149,78.56607323977187,-18.120545099400083,0.04305085399999997
150,78.56607323977187,-18.120545099400083,0.0
151,78.56607323977187,-18.120545099400083,0.0
152,78.56607323977187,-18.120545099400083,0.0
153,78.56607323977187,-18.120545099400083,0.0
154,78.56607323977187,-18.120545099400083,0.0
155,78.56607323977187,-18.120545099400083,0.0
156,78.56607323977187,-18.120545099400083,0.0
157,78.56607323977187,-18.120545099400083,0.0
158,78.56607323977187,-18.120545099400083,0.0
159,78.56607323977187,-18.120545099400083,0.0
160,78.56607323977187,-18.120545099400083,0.03183538600000002
161,78.56607323977187,-18.120545099400083,0.290127
162,78.56607323977187,-18.120545099400083,0.43
163,78.56607323977187,-18.120545099400083,0.46
164,78.56607323977187,-18.120545099400083,0.59
165,78.56607323977187,-18.120545099400083,0.75
166,78.56607323977187,-18.120545099400083,0.58
167,78.56607323977187,-18.120545099400083,3.25
168,78.56607323977187,-18.120545099400083,0.94
169,78.56607323977187,-18.120545099400083,0.62
170,78.56607323977187,-18.120545099400083,0.35
171,78.56607323977187,-18.120545099400083,0.68
172,78.56607323977187,-18.120545099400083,0.24770800000000004
173,78.56607323977187,-18.120545099400083,0.042718931000000016
174,78.56607323977187,-18.120545099400083,0.035847202999999994
175,78.56607323977187,-18.120545099400083,0.04342519699999997
176,78.56607323977187,-18.120545099400083,0.07331898399999998
177,78.56607323977187,-18.120545099400083,1.0800990000000001
178,78.56607323977187,-18.120545099400083,1.152175
179,78.56607323977187,-18.120545099400083,0.617066
180,78.56607323977187,-18.120545099400083,0.0
181,78.56607323977187,-18.120545099400083,0.0
182,78.56607323977187,-18.120545099400083,0.0
183,78.56607323977187,-18.120545099400083,0.0
184,78.56607323977187,-18.120545099400083,0.025762560000000045
185,78.56607323977187,-18.120545099400083,0.219567
186,78.56607323977187,-18.120545099400083,0.36
187,78.56607323977187,-18.120545099400083,0.42
188,78.56607323977187,-18.120545099400083,0.31
189,78.56607323977187,-18.120545099400083,0.43
190,78.56607323977187,-18.120545099400083,0.91
191,78.56607323977187,-18.120545099400083,1.22
192,78.56607323977187,-18.120545099400083,0.29
193,78.56607323977187,-18.120545099400083,0.29
194,78.56607323977187,-18.120545099400083,0.3
195,78.56607323977187,-18.120545099400083,0.27
196,78.56607323977187,-18.120545099400083,0.157951
197,78.56607323977187,-18.120545099400083,0.032598082
198,78.56607323977187,-18.120545099400083,0.022186049999999985
199,78.56607323977187,-18.120545099400083,0.0
200,78.56607323977187,-18.120545099400083,0.0
201,78.56607323977187,-18.120545099400083,0.0
202,78.56607323977187,-18.120545099400083,0.0
203,78.56607323977187,-18.120545099400083,0.0
204,78.56607323977187,-18.120545099400083,0.0
205,78.56607323977187,-18.120545099400083,0.0
206,78.56607323977187,-18.120545099400083,0.0
207,78.56607323977187,-18.120545099400083,0.0
208,78.56607323977187,-18.120545099400083,0.13275566100000002
209,78.56607323977187,-18.120545099400083,1.114197
210,78.56607323977187,-18.120545099400083,1.36
211,78.56607323977187,-18.120545099400083,1.2
212,78.56607323977187,-18.120545099400083,1.18
213,78.56607323977187,-18.120545099400083,1.25
214,78.56607323977187,-18.120545099400083,1.19
215,78.56607323977187,-18.120545099400083,1.21
216,78.56607323977187,-18.120545099400083,1.11
217,78.56607323977187,-18.120545099400083,1.07
218,78.56607323977187,-18.120545099400083,1.09
219,78.56607323977187,-18.120545099400083,1.06
220,78.56607323977187,-18.120545099400083,1.025916
221,78.56607323977187,-18.120545099400083,0.887227
222,78.56607323977187,-18.120545099400083,0.591954
223,78.56607323977187,-18.120545099400083,0.722593
224,78.56607323977187,-18.120545099400083,0.6241150000000001
225,78.56607323977187,-18.120545099400083,2.633586
226,78.56607323977187,-18.120545099400083,1.1113989999999998
227,78.56607323977187,-18.120545099400083,0.0
228,78.56607323977187,-18.120545099400083,0.0
229,78.56607323977187,-18.120545099400083,0.0
230,78.56607323977187,-18.120545099400083,0.0
231,78.56607323977187,-18.120545099400083,0.16735618000000008
232,78.56607323977187,-18.120545099400083,1.9583779999999997
233,78.56607323977187,-18.120545099400083,3.773312
234,78.56607323977187,-18.120545099400083,3.72
235,78.56607323977187,-18.120545099400083,2.1
236,78.56607323977187,-18.120545099400083,4.02
237,78.56607323977187,-18.120545099400083,1.25
238,78.56607323977187,-18.120545099400083,1.67
239,78.56607323977187,-18.120545099400083,0.34
240,78.56607323977187,-18.120545099400083,0.67
241,78.56607323977187,-18.120545099400083,0.98
242,78.56607323977187,-18.120545099400083,0.9
243,78.56607323977187,-18.120545099400083,0.9
244,78.56607323977187,-18.120545099400083,0.8476980000000001
245,78.56607323977187,-18.120545099400083,0.525424
246,78.56607323977187,-18.120545099400083,0.0
247,78.56607323977187,-18.120545099400083,0.0
248,78.56607323977187,-18.120545099400083,0.2289833830000001
249,78.56607323977187,-18.120545099400083,0.0
250,78.56607323977187,-18.120545099400083,0.6757622949999997
251,78.56607323977187,-18.120545099400083,0.0
252,78.56607323977187,-18.120545099400083,0.0
253,78.56607323977187,-18.120545099400083,0.0
254,78.56607323977187,-18.120545099400083,0.0
255,78.56607323977187,-18.120545099400083,0.0
256,78.56607323977187,-18.120545099400083,0.0
257,78.56607323977187,-18.120545099400083,1.563565
258,78.56607323977187,-18.120545099400083,0.49
259,78.56607323977187,-18.120545099400083,0.47
260,78.56607323977187,-18.120545099400083,0.41
261,78.56607323977187,-18.120545099400083,0.51
262,78.56607323977187,-18.120545099400083,0.31
263,78.56607323977187,-18.120545099400083,1.22
264,78.56607323977187,-18.120545099400083,0.23
265,78.56607323977187,-18.120545099400083,0.22
266,78.56607323977187,-18.120545099400083,0.22
267,78.56607323977187,-18.120545099400083,0.22
268,78.56607323977187,-18.120545099400083,0.42
269,78.56607323977187,-18.120545099400083,0.18827899999999997
270,78.56607323977187,-18.120545099400083,0.016455656999999957
271,78.56607323977187,-18.120545099400083,0.20568870299999997
272,78.56607323977187,-18.120545099400083,0.14750874000000003
273,78.56607323977187,-18.120545099400083,0.04093943499999997
274,78.56607323977187,-18.120545099400083,0.0
275,78.56607323977187,-18.120545099400083,0.0
276,78.56607323977187,-18.120545099400083,0.0
277,78.56607323977187,-18.120545099400083,0.0
278,78.56607323977187,-18.120545099400083,0.0
279,78.56607323977187,-18.120545099400083,0.130768396
280,78.56607323977187,-18.120545099400083,0.4757110000000001
281,78.56607323977187,-18.120545099400083,2.881177
282,78.56607323977187,-18.120545099400083,1.65
283,78.56607323977187,-18.120545099400083,0.26
284,78.56607323977187,-18.120545099400083,0.38
285,78.56607323977187,-18.120545099400083,0.39
286,78.56607323977187,-18.120545099400083,1.38
287,78.56607323977187,-18.120545099400083,0.76
288,78.56607323977187,-18.120545099400083,0.46
289,78.56607323977187,-18.120545099400083,0.41
290,78.56607323977187,-18.120545099400083,0.3
291,78.56607323977187,-18.120545099400083,0.24
292,78.56607323977187,-18.120545099400083,0.157253
293,78.56607323977187,-18.120545099400083,0.02983977900000001
294,78.56607323977187,-18.120545099400083,0.0
295,78.56607323977187,-18.120545099400083,0.0
296,78.56607323977187,-18.120545099400083,0.0
297,78.56607323977187,-18.120545099400083,0.0
298,78.56607323977187,-18.120545099400083,0.0
299,78.56607323977187,-18.120545099400083,0.0
300,78.56607323977187,-18.120545099400083,0.0
301,78.56607323977187,-18.120545099400083,0.0
302,78.56607323977187,-18.120545099400083,0.0
303,78.56607323977187,-18.120545099400083,0.0
304,78.56607323977187,-18.120545099400083,0.055335365000000025
305,78.56607323977187,-18.120545099400083,0.35654399999999997
306,78.56607323977187,-18.120545099400083,0.63
307,78.56607323977187,-18.120545099400083,0.61
308,78.56607323977187,-18.120545099400083,0.56
309,78.56607323977187,-18.120545099400083,0.57
310,78.56607323977187,-18.120545099400083,0.63
311,78.56607323977187,-18.120545099400083,0.53
