date,hour,P_LD,P_PV,P1 (PV_LD),P2 (GR_LD),P3 (PV_BAT),P4 (BAT_LD),P5 (FC_BAT),P6 (BAT_EL),P7 (EL_FT),P8 (FT_FC),P9 (FC_WT),P10 (WT_EL)
10/12/2017,18,1.36,0,0,0.916521739,0,0.443478261,0,8.64E-14,1.37E-06,0,1.06E-06,0
10/12/2017,19,1.2,0,0,0.808695652,0,0.391304348,0,4.60E-14,8.90E-07,0,6.81E-07,0
10/12/2017,20,1.18,0,0,0.795217391,0,0.384782609,0,5.49E-14,9.75E-07,0,7.45E-07,0
10/12/2017,21,1.25,0,0,0.842391304,0,0.407608696,0,2.82E-14,7.17E-07,0,5.49E-07,0
10/12/2017,22,1.19,0,0,0.801956522,0,0.388043478,0,5.47E-14,9.70E-07,0,7.36E-07,0
10/12/2017,23,1.21,0,0,0.815434783,0,0.394565217,0,3.42E-14,7.77E-07,0,5.95E-07,0
11/12/2017,0,1.11,0,0,0.748043478,0,0.361956522,0,8.00E-14,1.17E-06,0,8.99E-07,0
11/12/2017,1,1.07,0,0,0.721086957,0,0.348913043,0,7.70E-14,1.16E-06,0,8.89E-07,0
11/12/2017,2,1.09,0,0,0.734565217,0,0.355434783,0,7.98E-14,1.17E-06,0,9.03E-07,0
11/12/2017,3,1.06,0,0,0.714347826,0,0.345652174,0,9.86E-14,1.29E-06,0,9.96E-07,0
11/12/2017,4,1.04,0.014084,0.014084,0.691378174,0,0.334537826,0,7.90E-14,1.14E-06,0,8.74E-07,0
11/12/2017,5,1.04,0.152773,0.152773,0.597913848,0,0.289313152,0,2.41E-14,5.64E-07,0,4.35E-07,0
11/12/2017,6,0.96,0.368046,0.368046,0.398925522,0,0.193028478,0,1.67E-13,1.29E-06,0,1.00E-06,0
11/12/2017,7,1.33,0.607407,0.607407,0.486964848,0,0.235628152,0,7.47E-14,9.65E-07,0,7.48E-07,0
11/12/2017,8,1.35,0.725885,0.725885,0.420599239,0,0.203515761,0,1.19E-13,1.16E-06,0,9.00E-07,0
11/12/2017,9,3.2,0.566414,0.566414,1.922916276,0,0.710669724,0,2.77E-24,0.156130854,0,0.136259654,0
11/12/2017,10,2.4,1.288601,1.288601,0.748986283,0,0.362412717,0,2.09E-14,6.22E-07,0,4.74E-07,0
11/12/2017,11,1.05,2.927748,1.05,6.71E-20,1.560463482,0,9.52E-20,0,0,0.1711588,0,0.10269528
11/12/2017,12,1.09,2.779576,1.09,2.49E-26,1.42622721,0,3.61E-26,0,0,0.099395728,0,0.059637437
11/12/2017,13,1.13,2.473548,1.13,1.35E-14,1.170440357,0,1.40E-14,0,0,5.35E-07,0,5.73E-07
11/12/2017,14,1.14,1.927466,1.14,3.78E-14,0.724392321,0,1.75E-14,0,0,4.67E-07,0,4.67E-07
11/12/2017,15,1.11,1.317783,0.94264382,0.16735618,0.37513918,0,2.40E-14,0,0,3.42E-07,0,3.44E-07
11/12/2017,16,2.57,0.611622,0.611622,1.373498015,0,0.584879985,0,4.77E-16,0.056631453,0,0.049423814,0
11/12/2017,17,3.99,0.216688,0.216688,2.850313874,0,0.922998126,0,5.71E-13,0.324082142,0,0.282835324,0
11/12/2017,18,3.72,0,0,2.80693378,0,0.91306622,0,1.14E-26,0.316226027,0,0.275979078,0
11/12/2017,19,2.1,0,0,1.488736153,0,0.611263847,0,6.35E-20,0.077501028,0,0.067637261,0
11/12/2017,20,4.02,0,0,3.051044452,0,0.968955548,0,7.68E-27,0.36043436,0,0.314560896,0
11/12/2017,21,1.25,0,0,0.842391304,0,0.407608696,0,2.82E-14,7.17E-07,0,5.49E-07,0
11/12/2017,22,1.67,0,0,1.138844191,0,0.531155809,0,5.15E-24,0.014135751,0,0.012336655,0
11/12/2017,23,0.34,0,0,0.229130435,0,0.110869565,0,6.68E-14,5.46E-07,0,4.22E-07,0
12/12/2017,0,0.67,0,0,0.451521739,0,0.218478261,0,7.63E-14,8.42E-07,0,6.59E-07,0
12/12/2017,1,0.98,0,0,0.660434783,0,0.319565217,0,9.62E-14,1.15E-06,0,8.88E-07,0
12/12/2017,2,0.9,0,0,0.606521739,0,0.293478261,0,4.39E-14,7.26E-07,0,5.55E-07,0
12/12/2017,3,0.9,0,0,0.606521739,0,0.293478261,0,4.39E-14,7.26E-07,0,5.55E-07,0
12/12/2017,4,0.89,0.042302,0.042302,0.571274739,0,0.276423261,0,2.84E-14,6.35E-07,0,4.90E-07,0
12/12/2017,5,0.78,0.254576,0.254576,0.354090087,0,0.171333913,0,6.20E-14,7.41E-07,0,5.72E-07,0
12/12/2017,6,0.31,0.944337,0.31,1.98E-14,0.534645804,0,2.76E-14,0,0,5.89E-07,0,5.39E-07
12/12/2017,7,0.66,1.618835,0.66,1.92E-14,0.823528125,0,2.27E-14,0,0,6.14E-07,0,6.17E-07
12/12/2017,8,1.82,2.252064,1.591016617,0.228983383,0.659048339,0,3.35E-14,0,0,3.99E-07,0,6.24E-07
12/12/2017,9,1.4,2.624588,1.4,8.87E-15,1.096543929,0,6.57E-15,0,0,3.87E-07,0,3.94E-07
12/12/2017,10,2.9,2.9735,2.224237705,0.675762295,0.749262295,0,2.15E-14,0,0,7.05E-07,0,6.17E-07
12/12/2017,11,0.27,2.971711,0.27,5.35E-26,2.10416878,0,8.73E-26,0,0,0.461825116,0,0.277095069
12/12/2017,12,0.18,2.859568,0.18,1.60E-23,2.08146978,0,2.66E-23,0,0,0.449690169,0,0.269814102
12/12/2017,13,0.18,2.517229,0.18,2.03E-21,1.831951334,0,4.03E-21,0,0,0.316296937,0,0.189778162
12/12/2017,14,0.21,2.044953,0.21,1.11E-20,1.468047218,0,1.63E-20,0,0,0.121752817,0,0.07305169
12/12/2017,15,0.2,1.364942,0.2,2.95E-15,0.952185536,0,5.14E-15,0,0,2.68E-07,0,2.80E-07
12/12/2017,16,0.26,0.632165,0.26,5.12E-14,0.319954018,0,6.02E-14,0,0,5.11E-07,0,5.64E-07
12/12/2017,17,1.78,0.216435,0.216435,1.053706848,0,0.509858152,0,1.66E-14,6.31E-07,0,4.81E-07,0
12/12/2017,18,0.49,0,0,0.330217391,0,0.159782609,0,1.04E-13,8.89E-07,0,6.95E-07,0
12/12/2017,19,0.47,0,0,0.31673913,0,0.15326087,0,1.52E-13,1.03E-06,0,7.99E-07,0
12/12/2017,20,0.41,0,0,0.276304348,0,0.133695652,0,9.39E-14,7.50E-07,0,5.84E-07,0
12/12/2017,21,0.51,0,0,0.343695652,0,0.166304348,0,9.48E-14,8.79E-07,0,6.87E-07,0
12/12/2017,22,0.31,0,0,0.208913043,0,0.101086957,0,8.52E-14,5.97E-07,0,4.59E-07,0
12/12/2017,23,1.22,0,0,0.822173913,0,0.397826087,0,3.24E-14,7.59E-07,0,5.83E-07,0
13/12/2017,0,0.23,0,0,0.155,0,0.075,0,1.34E-13,6.83E-07,0,5.31E-07,0
13/12/2017,1,0.22,0,0,0.14826087,0,0.07173913,0,2.71E-13,9.78E-07,0,7.67E-07,0
13/12/2017,2,0.22,0,0,0.14826087,0,0.07173913,0,2.71E-13,9.78E-07,0,7.67E-07,0
13/12/2017,3,0.22,0,0,0.14826087,0,0.07173913,0,2.71E-13,9.78E-07,0,7.67E-07,0
13/12/2017,4,0.42,0,0,0.283043478,0,0.136956522,0,3.20E-13,1.40E-06,0,1.09E-06,0
13/12/2017,5,0.3,0.111721,0.111721,0.126883674,0,0.061395326,0,1.55E-13,7.21E-07,0,5.59E-07,0
13/12/2017,6,0.29,0.400996,0.273544343,0.016455657,0.124397752,0,1.90E-13,0,0,4.17E-07,0,4.52E-07
13/12/2017,7,0.57,0.365496,0.364311297,0.1386163,0,0.067072403,0,9.61E-14,5.58E-07,0,4.29E-07,0
13/12/2017,8,0.67,0.540756,0.52249126,0.099408064,0,0.048100676,0,7.11E-13,1.33E-06,0,1.04E-06,0
13/12/2017,9,0.69,0.687733,0.649060565,0.027589619,0,0.013349816,0,1.05E-12,8.66E-07,0,6.74E-07,0
13/12/2017,10,0.48,1.225607,0.48,6.13E-15,0.637719911,0,7.56E-15,0,0,1.91E-07,0,2.34E-07
13/12/2017,11,0.42,2.026139,0.42,1.38E-18,1.316579153,0,2.31E-18,0,0,0.040777582,0,0.024466549
13/12/2017,12,0.45,2.401591,0.45,5.48E-14,1.570553141,0,1.12E-13,0,0,0.176552759,0,0.105931656
13/12/2017,13,0.42,1.954013,0.42,7.20E-18,1.264009135,0,1.16E-17,0,0,0.012673508,0,0.007604105
13/12/2017,14,0.61,1.436228,0.61,2.52E-14,0.712951071,0,2.86E-14,0,0,6.09E-07,0,6.33E-07
13/12/2017,15,1.07,1.332125,0.939231604,0.130768396,0.391191875,0,3.09E-14,0,0,3.74E-07,0,4.64E-07
13/12/2017,16,1.11,0.634289,0.634289,0.320587848,0,0.155123152,0,6.50E-14,7.33E-07,0,5.70E-07,0
13/12/2017,17,3.1,0.218823,0.218823,2.124381627,0,0.756795373,0,2.88E-21,0.192616138,0,0.168101357,0
13/12/2017,18,1.65,0,0,1.122570146,0,0.527429854,0,9.56E-23,0.011188529,0,0.009764534,0
13/12/2017,19,0.26,0,0,0.175217391,0,0.084782609,0,1.03E-13,6.25E-07,0,4.83E-07,0
13/12/2017,20,0.38,0,0,0.256086957,0,0.123913043,0,3.49E-13,1.35E-06,0,1.06E-06,0
13/12/2017,21,0.39,0,0,0.262826087,0,0.127173913,0,3.46E-13,1.38E-06,0,1.08E-06,0
13/12/2017,22,1.38,0,0,0.93,0,0.45,0,2.17E-14,6.91E-07,0,5.29E-07,0
13/12/2017,23,0.76,0,0,0.512173913,0,0.247826087,0,1.64E-13,1.32E-06,0,1.03E-06,0
14/12/2017,0,0.46,0,0,0.31,0,0.15,0,2.00E-13,1.17E-06,0,9.06E-07,0
14/12/2017,1,0.41,0,0,0.276304348,0,0.133695652,0,9.39E-14,7.50E-07,0,5.84E-07,0
14/12/2017,2,0.3,0,0,0.202173913,0,0.097826087,0,9.19E-14,6.14E-07,0,4.72E-07,0
14/12/2017,3,0.24,0,0,0.16173913,0,0.07826087,0,1.70E-13,7.88E-07,0,6.12E-07,0
14/12/2017,4,0.2,0.042747,0.042747,0.105974848,0,0.051278152,0,1.36E-13,5.94E-07,0,4.58E-07,0
14/12/2017,5,0.28,0.263486,0.250160221,0.020109416,0,0.009730363,0,2.43E-12,1.18E-06,0,9.23E-07,0
14/12/2017,6,0.32,0.918625,0.32,3.10E-14,0.506752232,0,4.17E-14,0,0,5.72E-07,0,6.41E-07
14/12/2017,7,0.34,1.715172,0.34,4.09E-15,1.132370357,0,6.78E-15,0,0,5.38E-07,0,4.47E-07
14/12/2017,8,0.46,2.280309,0.46,1.52E-14,1.47559533,0,1.87E-14,0,0,0.125788058,0,0.075472835
14/12/2017,9,0.59,2.703822,0.59,1.86E-14,1.699001507,0,3.32E-14,0,0,0.245221601,0,0.147132961
14/12/2017,10,0.57,2.933387,0.57,4.10E-18,1.879442631,0,6.00E-18,0,0,0.341685912,0,0.205011547
14/12/2017,11,0.6,2.978347,0.6,3.63E-19,1.892533021,0,5.48E-19,0,0,0.34868407,0,0.209210442
14/12/2017,12,0.51,2.855118,0.51,1.72E-16,1.861753839,0,1.96E-16,0,0,0.332229436,0,0.199337662
14/12/2017,13,0.48,2.57859,0.48,2.28E-14,1.679881956,0,4.65E-14,0,0,0.235000238,0,0.141000143
14/12/2017,14,0.43,1.928091,0.43,6.60E-15,1.238376696,0,1.06E-14,0,0,6.30E-07,0,5.96E-07
14/12/2017,15,0.43,1.339108,0.43,2.76E-14,0.765086786,0,3.90E-14,0,0,4.80E-07,0,6.01E-07
14/12/2017,16,0.5,0.634633,0.444664635,0.055335365,0.18838513,0,8.73E-14,0,0,5.61E-07,0,5.04E-07
14/12/2017,17,0.58,0.223456,0.223456,0.240279652,0,0.116264348,0,1.32E-13,9.17E-07,0,7.19E-07,0
14/12/2017,18,0.63,0,0,0.424565217,0,0.205434783,0,8.00E-14,8.41E-07,0,6.55E-07,0
14/12/2017,19,0.61,0,0,0.411086957,0,0.198913043,0,7.71E-14,8.10E-07,0,6.32E-07,0
14/12/2017,20,0.56,0,0,0.377391304,0,0.182608696,0,7.91E-14,8.14E-07,0,6.30E-07,0
14/12/2017,21,0.57,0,0,0.384130435,0,0.185869565,0,7.42E-14,7.91E-07,0,6.10E-07,0
14/12/2017,22,0.63,0,0,0.424565217,0,0.205434783,0,8.00E-14,8.41E-07,0,6.55E-07,0
14/12/2017,23,0.53,0,0,0.357173913,0,0.172826087,0,7.95E-14,8.04E-07,0,6.26E-07,0
15/12/2017,0,0.48,0,0,0.323478261,0,0.156521739,0,1.16E-13,9.20E-07,0,7.15E-07,0
15/12/2017,1,0.49,0,0,0.330217391,0,0.159782609,0,1.04E-13,8.89E-07,0,6.95E-07,0
15/12/2017,2,0.49,0,0,0.330217391,0,0.159782609,0,1.04E-13,8.89E-07,0,6.95E-07,0
15/12/2017,3,0.5,0,0,0.336956522,0,0.163043478,0,9.90E-14,8.94E-07,0,7.00E-07,0
15/12/2017,4,0.5,0.034135,0.034135,0.3139525,0,0.1519125,0,2.16E-13,1.28E-06,0,9.88E-07,0
15/12/2017,5,0.57,0.25689,0.25689,0.211008913,0,0.102101087,0,1.35E-13,8.76E-07,0,6.83E-07,0
15/12/2017,6,0.68,0.936685,0.63971234,0.04028766,0.2900442,0,2.02E-14,0,0,2.00E-07,0,2.28E-07
15/12/2017,7,0.7,1.705504,0.7,2.18E-14,0.864244286,0,2.57E-14,0,0,5.30E-07,0,6.42E-07
15/12/2017,8,0.65,2.254628,0.65,2.14E-14,1.332241703,0,3.08E-14,0,0,0.049150823,0,0.029490494
15/12/2017,9,0.59,2.693731,0.59,2.25E-26,1.691646544,0,4.45E-26,0,0,0.241289618,0,0.144773771
15/12/2017,10,0.54,2.984624,0.54,6.51E-16,1.936466734,0,1.13E-15,0,0,0.372171151,0,0.223302691
15/12/2017,11,0.51,2.920909,0.51,6.20E-14,1.909706506,0,5.81E-14,0,0,0.357865061,0,0.214719037
15/12/2017,12,0.48,2.859649,0.48,1.65E-15,1.884735638,0,2.63E-15,0,0,0.344515568,0,0.206709341
15/12/2017,13,0.49,2.539679,0.49,1.61E-14,1.644961371,0,3.09E-14,0,0,0.216331599,0,0.12979896
15/12/2017,14,0.48,1.953045,0.48,9.28E-15,1.222268304,0,1.46E-14,0,0,6.18E-07,0,5.87E-07
15/12/2017,15,0.48,1.318014,0.48,3.44E-14,0.711975536,0,4.48E-14,0,0,5.01E-07,0,6.32E-07
15/12/2017,16,0.63,0.589269,0.559828654,0.047289385,0,0.022881961,0,2.87E-13,5.62E-07,0,4.34E-07,0
15/12/2017,17,0.73,0.216249,0.216249,0.3462235,0,0.1675275,0,7.71E-14,8.33E-07,0,6.48E-07,0
15/12/2017,18,0.75,0,0,0.505434783,0,0.244565217,0,2.58E-14,5.13E-07,0,4.03E-07,0
15/12/2017,19,0.62,0,0,0.417826087,0,0.202173913,0,7.85E-14,8.25E-07,0,6.43E-07,0
15/12/2017,20,0.53,0,0,0.357173913,0,0.172826087,0,7.95E-14,8.04E-07,0,6.26E-07,0
15/12/2017,21,0.55,0,0,0.370652174,0,0.179347826,0,8.40E-14,8.37E-07,0,6.49E-07,0
15/12/2017,22,0.52,0,0,0.350434783,0,0.169565217,0,8.97E-14,8.49E-07,0,6.61E-07,0
15/12/2017,23,0.48,0,0,0.323478261,0,0.156521739,0,1.16E-13,9.20E-07,0,7.15E-07,0
16/12/2017,0,0.49,0,0,0.330217391,0,0.159782609,0,1.04E-13,8.89E-07,0,6.95E-07,0
16/12/2017,1,0.49,0,0,0.330217391,0,0.159782609,0,1.04E-13,8.89E-07,0,6.95E-07,0
16/12/2017,2,0.53,0,0,0.357173913,0,0.172826087,0,7.95E-14,8.04E-07,0,6.26E-07,0
16/12/2017,3,0.58,0,0,0.390869565,0,0.189130435,0,8.14E-14,8.18E-07,0,6.47E-07,0
16/12/2017,4,0.58,0.033238,0.033238,0.368470043,0,0.178291957,0,1.51E-13,1.13E-06,0,8.68E-07,0
16/12/2017,5,0.64,0.240839,0.240839,0.268999804,0,0.130161196,0,1.08E-13,8.80E-07,0,6.85E-07,0
16/12/2017,6,0.66,0.933401,0.632428682,0.027571318,0.292672918,0,2.95E-14,0,0,5.09E-07,0,4.25E-07
16/12/2017,7,0.63,1.681964,0.63,1.91E-14,0.895953214,0,2.44E-14,0,0,6.29E-07,0,6.66E-07
16/12/2017,8,0.58,2.225086,0.58,1.77E-15,1.356628022,0,2.56E-15,0,0,0.062187815,0,0.037312689
16/12/2017,9,0.53,2.631623,0.53,1.24E-14,1.685736918,0,2.60E-14,0,0,0.238130316,0,0.14287819
16/12/2017,10,0.51,2.831882,0.51,2.54E-17,1.844817964,0,3.05E-17,0,0,0.323175472,0,0.193905283
16/12/2017,11,0.49,2.923849,0.49,3.75E-27,1.924968911,0,3.51E-27,0,0,0.366024383,0,0.21961463
16/12/2017,12,0.57,2.749249,0.57,1.85E-15,1.74523114,0,3.67E-15,0,0,0.269936088,0,0.161961653
16/12/2017,13,0.57,2.434804,0.57,3.96E-26,1.516043617,0,8.41E-26,0,0,0.147411821,0,0.088447093
16/12/2017,14,0.55,1.902035,0.55,1.15E-14,1.130653125,0,1.70E-14,0,0,6.75E-07,0,6.24E-07
16/12/2017,15,0.55,1.272154,0.55,4.08E-14,0.62449875,0,4.54E-14,0,0,4.94E-07,0,5.96E-07
16/12/2017,16,0.59,0.596434,0.44818777,0.14181223,0.14824623,0,3.68E-14,0,0,2.26E-07,0,2.42E-07
16/12/2017,17,0.63,0.203593,0.203593,0.287361239,0,0.139045761,0,1.12E-13,9.29E-07,0,7.26E-07,0
16/12/2017,18,0.61,0,0,0.411086957,0,0.198913043,0,7.71E-14,8.10E-07,0,6.32E-07,0
16/12/2017,19,0.54,0,0,0.363913043,0,0.176086957,0,8.84E-14,8.55E-07,0,6.64E-07,0
16/12/2017,20,0.51,0,0,0.343695652,0,0.166304348,0,9.48E-14,8.79E-07,0,6.87E-07,0
16/12/2017,21,0.52,0,0,0.350434783,0,0.169565217,0,8.97E-14,8.49E-07,0,6.61E-07,0
16/12/2017,22,0.6,0,0,0.404347826,0,0.195652174,0,4.03E-14,5.74E-07,0,4.48E-07,0
16/12/2017,23,0.56,0,0,0.377391304,0,0.182608696,0,7.91E-14,8.14E-07,0,6.30E-07,0
17/12/2017,0,0.57,0,0,0.384130435,0,0.185869565,0,7.42E-14,7.91E-07,0,6.10E-07,0
17/12/2017,1,0.58,0,0,0.390869565,0,0.189130435,0,8.14E-14,8.18E-07,0,6.47E-07,0
17/12/2017,2,0.57,0,0,0.384130435,0,0.185869565,0,7.42E-14,7.91E-07,0,6.10E-07,0
17/12/2017,3,0.52,0,0,0.350434783,0,0.169565217,0,8.97E-14,8.49E-07,0,6.61E-07,0
17/12/2017,4,0.49,0.030239,0.030239,0.309838935,0,0.149922065,0,1.70E-13,1.13E-06,0,8.73E-07,0
17/12/2017,5,0.55,0.249222,0.249222,0.202698217,0,0.098079783,0,1.50E-13,9.12E-07,0,7.16E-07,0
17/12/2017,6,0.61,0.923673,0.61,1.43E-12,0.301076518,0,5.45E-14,0,0,5.42E-07,0,5.53E-07
17/12/2017,7,0.64,1.677615,0.64,1.65E-14,0.885226339,0,2.07E-14,0,0,6.15E-07,0,6.29E-07
17/12/2017,8,0.65,2.209968,0.65,5.98E-15,1.299690654,0,8.58E-15,0,0,0.031748944,0,0.019049367
17/12/2017,9,0.59,2.658938,0.59,4.67E-26,1.666287192,0,1.22E-25,0,0,0.22773244,0,0.136639464
17/12/2017,10,0.59,2.955466,0.59,2.77E-19,1.882415665,0,4.37E-19,0,0,0.343275304,0,0.205965182
17/12/2017,11,0.55,2.916784,0.55,4.16E-17,1.880460853,0,6.60E-17,0,0,0.342230256,0,0.205338154
17/12/2017,12,0.54,2.790234,0.54,2.65E-19,1.794782934,0,4.14E-19,0,0,0.29642661,0,0.177855966
17/12/2017,13,0.5,2.472895,0.5,2.62E-27,1.58972517,0,3.74E-27,0,0,0.186802177,0,0.112081306
17/12/2017,14,0.5,1.926344,0.5,1.09E-14,1.186347857,0,1.68E-14,0,0,6.83E-07,0,6.34E-07
17/12/2017,15,0.48,1.296189,0.48,3.53E-14,0.694437589,0,4.55E-14,0,0,5.16E-07,0,6.06E-07
17/12/2017,16,0.55,0.581756,0.430892393,0.119107607,0.150863607,0,3.87E-14,0,0,2.42E-07,0,2.57E-07
17/12/2017,17,0.63,0.205638,0.205638,0.285983087,0,0.138378913,0,1.12E-13,9.26E-07,0,7.24E-07,0
17/12/2017,18,0.64,0,0,0.431304348,0,0.208695652,0,4.80E-14,6.62E-07,0,5.15E-07,0
17/12/2017,19,0.62,0,0,0.417826087,0,0.202173913,0,7.85E-14,8.25E-07,0,6.43E-07,0
17/12/2017,20,0.56,0,0,0.377391304,0,0.182608696,0,7.91E-14,8.14E-07,0,6.30E-07,0
17/12/2017,21,0.6,0,0,0.404347826,0,0.195652174,0,4.03E-14,5.74E-07,0,4.48E-07,0
17/12/2017,22,0.59,0,0,0.397608696,0,0.192391304,0,8.91E-14,8.65E-07,0,6.80E-07,0
17/12/2017,23,0.53,0,0,0.357173913,0,0.172826087,0,7.95E-14,8.04E-07,0,6.26E-07,0
18/12/2017,0,0.49,0,0,0.330217391,0,0.159782609,0,1.04E-13,8.89E-07,0,6.95E-07,0
18/12/2017,1,0.28,0,0,0.188695652,0,0.091304348,0,8.01E-14,5.70E-07,0,4.40E-07,0
18/12/2017,2,0.26,0,0,0.175217391,0,0.084782609,0,1.03E-13,6.25E-07,0,4.83E-07,0
18/12/2017,3,0.19,0,0,0.128043478,0,0.061956522,0,6.55E-13,1.31E-06,0,1.04E-06,0
18/12/2017,4,0.19,0.03748,0.03748,0.102785217,0,0.049734783,0,1.26E-13,5.68E-07,0,4.39E-07,0
18/12/2017,5,0.33,0.179612,0.179612,0.101348435,0,0.049039565,0,1.09E-13,4.95E-07,0,3.82E-07,0
18/12/2017,6,0.4,0.336572,0.323582889,0.051498488,0,0.024918623,0,4.13E-13,7.34E-07,0,5.68E-07,0
18/12/2017,7,0.41,0.540622,0.374235289,0.035764711,0.163776086,0,4.62E-14,0,0,4.07E-07,0,4.18E-07
18/12/2017,8,0.33,0.727681,0.33,1.51E-14,0.346082946,0,1.58E-14,0,0,2.84E-07,0,3.02E-07
18/12/2017,9,0.52,1.325349,0.52,3.10E-14,0.688941161,0,3.81E-14,0,0,4.79E-07,0,5.82E-07
18/12/2017,10,1.94,2.803638,1.887472325,0.052527675,0.887876444,0,2.05E-14,0,0,6.87E-07,0,6.29E-07
18/12/2017,11,2.61,2.850403,2.090368738,0.519631262,0.760034262,0,1.89E-14,0,0,7.59E-07,0,6.27E-07
18/12/2017,12,2.49,2.834995,2.053030246,0.436969754,0.781964754,0,2.19E-14,0,0,8.37E-07,0,6.93E-07
18/12/2017,13,3.2,2.487847,2.415014665,0.529011856,0,0.255973479,0,5.35E-14,8.25E-07,0,6.38E-07,0
18/12/2017,14,1.3,1.956649,1.3,3.70E-12,0.632128661,0,3.51E-14,0,0,3.59E-07,0,5.60E-07
18/12/2017,15,0.65,1.307332,0.65,2.89E-14,0.580445357,0,2.57E-14,0,0,7.77E-07,0,6.36E-07
18/12/2017,16,1.8,0.564877,0.564877,0.8323655,0,0.4027575,0,7.32E-14,1.16E-06,0,8.98E-07,0
18/12/2017,17,2.8,0.203632,0.203632,1.892631906,0,0.703736094,0,4.08E-17,0.150646368,0,0.131473194,0
18/12/2017,18,0.64,0,0,0.431304348,0,0.208695652,0,4.80E-14,6.62E-07,0,5.15E-07,0
18/12/2017,19,0.6,0,0,0.404347826,0,0.195652174,0,4.03E-14,5.74E-07,0,4.48E-07,0
18/12/2017,20,1.06,0,0,0.714347826,0,0.345652174,0,9.86E-14,1.29E-06,0,9.96E-07,0
18/12/2017,21,0.91,0,0,0.61326087,0,0.29673913,0,3.64E-14,6.61E-07,0,5.05E-07,0
18/12/2017,22,0.32,0,0,0.215652174,0,0.104347826,0,7.97E-14,5.84E-07,0,4.49E-07,0
18/12/2017,23,1.23,0,0,0.828913043,0,0.401086957,0,2.88E-14,7.20E-07,0,5.55E-07,0
19/12/2017,0,0.26,0,0,0.175217391,0,0.084782609,0,1.03E-13,6.25E-07,0,4.83E-07,0
19/12/2017,1,0.27,0,0,0.181956522,0,0.088043478,0,8.93E-14,5.93E-07,0,4.58E-07,0
19/12/2017,2,0.38,0,0,0.256086957,0,0.123913043,0,3.49E-13,1.35E-06,0,1.06E-06,0
19/12/2017,3,0.33,0,0,0.222391304,0,0.107608696,0,6.52E-14,5.31E-07,0,4.09E-07,0
19/12/2017,4,0.33,0.020229,0.020229,0.208758717,0,0.101012283,0,7.76E-14,6.01E-07,0,4.67E-07,0
19/12/2017,5,0.42,0.188918,0.188918,0.155729174,0,0.075352826,0,3.28E-13,1.05E-06,0,8.30E-07,0
19/12/2017,6,0.37,0.348102,0.330504462,0.026616558,0,0.01287898,0,7.69E-13,7.20E-07,0,5.57E-07,0
19/12/2017,7,0.7,0.495995,0.487383589,0.143284972,0,0.069331438,0,2.02E-13,8.74E-07,0,6.79E-07,0
19/12/2017,8,0.65,0.624767,0.591842938,0.039192803,0,0.018964259,0,3.40E-13,5.83E-07,0,4.54E-07,0
19/12/2017,9,1.38,1.620602,1.162928885,0.217071115,0.457673115,0,3.19E-14,0,0,4.38E-07,0,5.05E-07
19/12/2017,10,0.76,2.867507,0.76,8.33E-26,1.706789415,0,1.42E-25,0,0,0.249385038,0,0.149631023
19/12/2017,11,0.45,2.902461,0.45,1.07E-25,1.935619066,0,1.01E-25,0,0,0.371717985,0,0.223030791
19/12/2017,12,0.66,2.673972,0.66,5.81E-24,1.631326519,0,1.71E-23,0,0,0.209042371,0,0.125425422
19/12/2017,13,0.45,2.356344,0.45,1.92E-18,1.537574249,0,3.10E-18,0,0,0.158922155,0,0.095353293
19/12/2017,14,0.42,1.79363,0.42,1.79E-14,1.137559821,0,2.85E-14,0,0,9.61E-07,0,8.76E-07
19/12/2017,15,0.42,1.235111,0.42,6.18E-15,0.688749911,0,8.44E-15,0,0,2.75E-07,0,3.07E-07
19/12/2017,16,0.39,0.59647,0.39,4.57E-13,0.197252679,0,3.83E-14,0,0,4.12E-07,0,3.82E-07
19/12/2017,17,0.57,0.195311,0.195311,0.252507804,0,0.122181196,0,1.53E-13,9.81E-07,0,7.62E-07,0
19/12/2017,18,0.93,0,0,0.62673913,0,0.30326087,0,7.38E-14,9.64E-07,0,7.40E-07,0
19/12/2017,19,1.21,0,0,0.815434783,0,0.394565217,0,3.42E-14,7.77E-07,0,5.95E-07,0
19/12/2017,20,0.4,0,0,0.269565217,0,0.130434783,0,9.36E-14,7.27E-07,0,5.71E-07,0
19/12/2017,21,0.36,0,0,0.242608696,0,0.117391304,0,2.18E-13,1.07E-06,0,8.27E-07,0
19/12/2017,22,1.13,0,0,0.761521739,0,0.368478261,0,7.57E-14,1.14E-06,0,8.70E-07,0
19/12/2017,23,0.93,0,0,0.62673913,0,0.30326087,0,7.38E-14,9.64E-07,0,7.40E-07,0
20/12/2017,0,1.53,0,0,1.031086957,0,0.498913043,0,2.03E-14,6.24E-07,0,4.74E-07,0
20/12/2017,1,1.12,0,0,0.754782609,0,0.365217391,0,7.40E-14,1.12E-06,0,8.62E-07,0
20/12/2017,2,1.04,0,0,0.700869565,0,0.339130435,0,7.50E-14,1.09E-06,0,8.49E-07,0
20/12/2017,3,0.9,0,0,0.606521739,0,0.293478261,0,4.39E-14,7.26E-07,0,5.55E-07,0
20/12/2017,4,0.87,0.025775,0.025775,0.568934239,0,0.275290761,0,7.29E-14,9.94E-07,0,7.70E-07,0
